time,animal_id,movement_type,time,bug_speed,bug_type,bug_size,strike_id,exit_hole,strike_x,strike_y,arena,trial_id,proj_strike,is_hit,miss_distance,proj_bug_x,day,proj_strike_x,proj_strike_y
182250.0,PV42,circle,2023-05-06 14:04:32.737,6.05498288827399,cockroach,148,624,left,472.0,704.0,msi-regev,6617,"[-133.14934118272933, -15.815699093018793]",False,2.3953790627763794,-66.00000000000006,2023-05-06,-133.14934118272933,-15.815699093018793
217239.0,PV42,circle,2023-05-06 15:02:51.615,6.5735385778063895,black_beetle,163,637,left,665.0,612.0,msi-regev,6630,"[-118.56643339771148, -2.9259841814428]",False,2.1187848100773023,-84.00000000000011,2023-05-06,-118.56643339771148,-2.9259841814428
217247.0,PV42,circle,2023-05-06 15:02:52.389,6.172932459942861,black_beetle,163,638,left,418.0,717.0,msi-regev,6630,"[-126.21583022695683, -7.611470057209658]",False,2.258889517870163,-66.00000000000007,2023-05-06,-126.21583022695683,-7.611470057209658
217862.0,PV42,circle,2023-05-06 15:03:53.974,6.415834875354473,spider,147,649,left,579.0,638.0,msi-regev,6631,"[-101.09312348331923, 5.230412876272339]",False,1.8084021169763194,-66.00000000000006,2023-05-06,-101.09312348331923,5.230412876272339
218486.0,PV42,circle,2023-05-06 15:04:56.312,6.334289253208724,cockroach,148,652,left,596.0,639.0,msi-regev,6636,"[-116.47680725321433, -2.0731666343419874]",False,2.081139207008759,-96.00000000000009,2023-05-06,-116.47680725321433,-2.0731666343419874
218491.0,PV42,circle,2023-05-06 15:04:56.788,6.037075148416119,cockroach,148,653,left,437.0,711.0,msi-regev,6636,"[-110.07914359192606, -9.176328569993757]",False,1.973338958354875,-54.00000000000006,2023-05-06,-110.07914359192606,-9.176328569993757
290234.0,PV42,circle,2023-05-06 17:04:31.152,6.413161039423256,spider,143,680,left,585.0,635.0,msi-regev,6672,"[-107.7803259844386, 5.760811508455845]",False,1.821173289393118,-72.00000000000006,2023-05-06,-107.7803259844386,5.760811508455845
290242.0,PV42,circle,2023-05-06 17:04:31.880,6.191976086210146,spider,143,681,left,335.0,723.0,msi-regev,6672,"[-83.0253546884522, 17.959384132384912]",True,1.5175171233083047,-66.00000000000006,2023-05-06,-83.0253546884522,17.959384132384912
324993.0,PV42,circle,2023-05-06 18:02:27.048,6.138322013234027,spider,146,689,left,475.0,681.0,msi-regev,6708,"[-108.55745660596746, 4.379718765744997]",False,1.9409114105264822,-102.00000000000013,2023-05-06,-108.55745660596746,4.379718765744997
325606.0,PV42,circle,2023-05-06 18:03:28.299,6.853568217187164,cockroach,141,692,left,783.0,580.0,msi-regev,6709,"[-119.95388649357227, -17.523457623794116]",False,2.271785974547789,-102.00000000000006,2023-05-06,-119.95388649357227,-17.523457623794116
45215918.0,PV42,circle,2023-06-27 17:00:39.514,2.960003231893697,cockroach,140,5293,right,1255.0,412.0,msi-regev,15956,"[-63.947281125206075, 9.730366821986308]",True,1.2047929506321988,-45.21305901931339,2023-06-27,-63.947281125206075,9.730366821986308
45217009.0,PV42,circle,2023-06-27 17:02:28.660,6.077279269739318,spider,149,5296,right,676.0,509.0,msi-regev,15969,"[-82.89404693279016, -1.7170901924215514]",True,1.4811852814521471,-95.76446866845413,2023-06-27,-82.89404693279016,-1.7170901924215514
45217287.0,PV42,circle,2023-06-27 17:02:56.433,6.142904407355438,cockroach,154,5223,left,872.0,686.0,msi-regev,15970,"[-124.08208397010867, 10.379120077430201]",False,2.2244160881353805,-90.17442524524722,2023-06-27,-124.08208397010867,10.379120077430201
45217293.0,PV42,circle,2023-06-27 17:02:57.005,6.163604630960076,cockroach,154,5297,left,705.0,583.0,msi-regev,15970,"[-128.56085313236485, 0.20672875862493356]",False,2.296689043498392,-78.97131447816662,2023-06-27,-128.56085313236485,0.20672875862493356
45217337.0,PV42,circle,2023-06-27 17:03:01.415,6.118341127029835,cockroach,154,5298,left,1089.0,680.0,msi-regev,15970,"[-126.51698908525566, -1.7273316598787005]",False,2.2603839367451206,-101.3461894711545,2023-06-27,-126.51698908525566,-1.7273316598787005
45217343.0,PV42,circle,2023-06-27 17:03:02.036,6.144460229646027,cockroach,154,5207,left,884.0,686.0,msi-regev,15970,"[-129.37327453673765, 11.523089504462092]",False,2.3203491450867024,-106.91910256169967,2023-06-27,-129.37327453673765,11.523089504462092
45217398.0,PV42,circle,2023-06-27 17:03:07.570,6.133145555746764,cockroach,154,5225,left,886.0,687.0,msi-regev,15970,"[-99.15600788419238, 3.783351796022714]",True,1.772669725533917,-112.48272361388308,2023-06-27,-99.15600788419238,3.783351796022714
45217713.0,PV42,circle,2023-06-27 17:03:39.011,3.0830203890353443,cockroach,152,5226,left,889.0,681.0,msi-regev,15965,"[-17.435177359893373, 11.439293034311959]",True,0.372528111191989,-53.66989177349183,2023-06-27,-17.435177359893373,11.439293034311959
45218546.0,PV42,circle,2023-06-27 17:05:02.343,3.0579620366049913,cockroach,154,5302,right,1056.0,683.0,msi-regev,15963,"[-84.7862472246203, 7.908429598848102]",True,1.5212456866522515,-48.032957065057985,2023-06-27,-84.7862472246203,7.908429598848102
45219354.0,PV42,circle,2023-06-27 17:06:23.081,6.1427861825605685,cockroach,153,5227,left,736.0,608.0,msi-regev,15974,"[-114.11725535462472, 1.253347795174875]",False,1.9390842860158162,-95.76446866845413,2023-06-27,-114.11725535462472,1.253347795174875
45219401.0,PV42,circle,2023-06-27 17:06:27.840,6.190738656418074,cockroach,153,5303,left,1031.0,683.0,msi-regev,15974,"[-138.1792425035976, 22.94714908066385]",False,2.502322147184615,-84.57654501647835,2023-06-27,-138.1792425035976,22.94714908066385
45219407.0,PV42,circle,2023-06-27 17:06:28.456,6.1876073001956255,cockroach,153,5304,left,796.0,668.0,msi-regev,15974,"[-114.17269434119271, -5.942244777636574]",False,2.042408240619198,-84.57654501647835,2023-06-27,-114.17269434119271,-5.942244777636574
45219463.0,PV42,circle,2023-06-27 17:06:34.019,6.12795561932662,cockroach,153,5305,left,814.0,661.0,msi-regev,15974,"[-95.09329396545434, 2.805258203867755]",True,1.6995411081667835,-101.34618947114507,2023-06-27,-95.09329396545434,2.805258203867755
45251962.0,PV42,circle,2023-06-27 18:00:43.901,2.927138491828279,spider,140,5270,left,1176.0,171.0,msi-regev,15976,"[-37.59096916143551, 10.967952492342874]",True,0.6995477367114391,-31.09906781675147,2023-06-27,-37.59096916143551,10.967952492342874
45252234.0,PV42,circle,2023-06-27 18:01:11.104,2.9615524131675266,cockroach,156,5283,left,792.0,637.0,msi-regev,15977,"[-69.97833305733184, -15.571595732979887]",True,1.2807101838799682,-45.21289367460702,2023-06-27,-69.97833305733184,-15.571595732979887
45252590.0,PV42,circle,2023-06-27 18:01:46.695,3.035156289951457,black_beetle,169,5284,right,722.0,214.0,msi-regev,15980,"[-35.76938552403618, -4.06548232651096]",True,0.6431193148973299,-25.448378227353288,2023-06-27,-35.76938552403618,-4.06548232651096
45253958.0,PV42,circle,2023-06-27 18:04:03.540,3.0742203259948138,black_beetle,156,5307,right,805.0,667.0,msi-regev,15985,"[-40.443844374061996, -6.396080569784701]",True,0.7818946272117517,-48.03295706505344,2023-06-27,-40.443844374061996,-6.396080569784701
45254826.0,PV42,circle,2023-06-27 18:05:30.296,3.088043274493715,ant,128,5164,right,648.0,375.0,msi-regev,15987,"[-43.88422630063866, -7.699844348934789]",True,0.7959494728109727,-39.56988117628771,2023-06-27,-43.88422630063866,-7.699844348934789
45255106.0,PV42,circle,2023-06-27 18:05:58.281,3.0892777313152098,cockroach,156,5165,right,1256.0,347.0,msi-regev,15994,"[-52.89789934534889, 2.8988755988132198]",True,0.9464168712505472,-36.74705467367727,2023-06-27,-52.89789934534889,2.8988755988132198
45255923.0,PV42,circle,2023-06-27 18:07:20.002,3.0847337265894206,cockroach,150,5311,left,1046.0,675.0,msi-regev,15982,"[-64.03369359098247, -14.591817846879849]",True,1.2213688037759858,-53.66989177349092,2023-06-27,-64.03369359098247,-14.591817846879849
45791921.0,PV42,circle,2023-06-28 09:00:39.874,2.964407954103756,black_beetle,156,5343,left,926.0,716.0,msi-regev,16531,"[-46.87213015954683, 15.253304822469659]",True,0.9296774247769736,-39.56988117629135,2023-06-28,-46.87213015954683,15.253304822469659
45792218.0,PV42,circle,2023-06-28 09:01:09.506,2.9174159966057474,spider,142,5344,left,1191.0,600.0,msi-regev,16529,"[-43.458288973117305, 4.402172707191539]",True,0.7803371887641916,-45.21289367460275,2023-06-28,-43.458288973117305,4.402172707191539
45792542.0,PV42,circle,2023-06-28 09:01:41.926,2.9684497817200413,spider,148,5342,left,1165.0,157.0,msi-regev,16530,"[-23.146660234629394, 14.657007372312592]",True,0.4894360339658364,-31.0990678167517,2023-06-28,-23.146660234629394,14.657007372312592
46655935.0,PV42,circle,2023-06-29 09:00:41.185,2.961099195823741,spider,147,5360,left,1040.0,684.0,msi-regev,16642,"[-65.1193085619816, -7.168894737256551]",True,1.1703575709355774,-59.30216218265275,2023-06-29,-65.1193085619816,-7.168894737256551
46656231.0,PV42,circle,2023-06-29 09:01:10.855,2.9660069818937975,ant,125,5359,left,1185.0,605.0,msi-regev,16645,"[-51.036561037487104, 3.099093967758563]",True,0.9134262862697604,-50.851976847550105,2023-06-29,-51.036561037487104,3.099093967758563
46656508.0,PV42,circle,2023-06-29 09:01:38.547,2.9555112825711904,black_beetle,160,5361,left,844.0,703.0,msi-regev,16646,"[-70.38880479054956, 18.60189185737994]",True,1.3006366572012347,-39.56988117629146,2023-06-29,-70.38880479054956,18.60189185737994
46656816.0,PV42,circle,2023-06-29 09:02:09.348,2.96198388617742,ant,120,5362,left,1268.0,436.0,msi-regev,16647,"[-27.45279619369768, 8.661462960767494]",True,0.5142632892785328,-33.92342977094279,2023-06-29,-27.45279619369768,8.661462960767494
46657239.0,PV42,circle,2023-06-29 09:02:51.644,2.9422577337480984,ant,120,5363,left,1264.0,406.0,msi-regev,16643,"[-51.97968313950446, 1.3788898332943518]",True,0.9289220531698938,-42.39184794747433,2023-06-29,-51.97968313950446,1.3788898332943518
46657539.0,PV42,circle,2023-06-29 09:03:21.677,2.960407545622378,spider,142,5364,right,1123.0,640.0,msi-regev,16644,"[-60.654234116726684, 13.42360914567871]",True,1.1097817068423181,-39.56988117629146,2023-06-29,-60.654234116726684,13.42360914567871
46657833.0,PV42,circle,2023-06-29 09:03:51.013,2.9377570758546225,cockroach,150,5365,right,1209.0,576.0,msi-regev,16648,"[-69.02365523734136, -0.6052180527847213]",True,1.233126241177092,-42.39184794747831,2023-06-29,-69.02365523734136,-0.6052180527847213
46658119.0,PV42,circle,2023-06-29 09:04:19.671,2.9600804922010973,ant,121,5366,right,1260.0,473.0,msi-regev,16649,"[-67.1774833502073, -3.555942994361203]",True,1.252304934293982,-33.923429770946086,2023-06-29,-67.1774833502073,-3.555942994361203
46658423.0,PV42,circle,2023-06-29 09:04:50.055,2.9688416163748688,ant,127,5367,left,1253.0,480.0,msi-regev,16650,"[-21.586308924959425, 2.910184932273978]",True,0.38911913073874466,-42.391847947474346,2023-06-29,-21.586308924959425,2.910184932273978
0.0,PV99,circle,2023-07-17 17:33:39.741,2.084248784240589,green_beetle,100,5979,right,1002.0,666.0,reptilearn4,19861,"[-40.75884068509504, 11.40199261965455]",True,1.1617832781306348,-119.99999999999682,2023-07-17,-40.75884068509504,11.40199261965455
243.0,PV99,circle,2023-07-17 17:34:04.087,2.957418075694137,cockroach,100,5980,left,838.0,649.0,reptilearn4,19854,"[-43.43506390232449, -6.9909461067178995]",True,1.20763719295475,-28.273438719913656,2023-07-17,-43.43506390232449,-6.9909461067178995
539516.0,PV99,circle,2023-07-18 08:32:51.410,5.882610737334223,cockroach,100,5997,right,1025.0,741.0,reptilearn4,19980,"[-83.13952191417945, -1.0928709701158823]",False,2.282377038832907,-62.11682491317583,2023-07-18,-83.13952191417945,-1.0928709701158823
575263.0,PV99,circle,2023-07-18 09:32:26.072,8.672227343791935,cockroach,100,5989,left,787.0,623.0,reptilearn4,19991,"[-105.48920510550045, -7.926701727352906]",False,2.9038422030200395,-101.31866821851224,2023-07-18,-105.48920510550045,-7.926701727352906
576192.0,PV99,circle,2023-07-18 09:33:59.025,8.669305181167559,green_beetle,100,5990,right,1046.0,654.0,reptilearn4,19993,"[-120.45907138272605, -1.556883582774276]",False,3.3068776734051926,-117.99291212119908,2023-07-18,-120.45907138272605,-1.556883582774276
576229.0,PV99,circle,2023-07-18 09:34:02.655,8.671847604700881,green_beetle,100,5991,right,1036.0,654.0,reptilearn4,19993,"[-106.91693955150527, 0.9960876434314514]",False,2.9349973561041574,-109.66713159096457,2023-07-18,-106.91693955150527,0.9960876434314514
576269.0,PV99,circle,2023-07-18 09:34:06.658,8.64696743973831,green_beetle,100,6000,right,867.0,650.0,reptilearn4,19993,"[-111.60726149412915, 14.17220441457573]",False,3.0882204264604773,-109.66713159096469,2023-07-18,-111.60726149412915,14.17220441457573
754249.0,PV99,circle,2023-07-18 14:30:44.716,8.663607469136243,cockroach,100,6002,right,1066.0,649.0,reptilearn4,20044,"[-104.72691399469886, -19.738475833690018]",False,2.925368270740171,-183.57707723124713,2023-07-18,-104.72691399469886,-19.738475833690018
754286.0,PV99,circle,2023-07-18 14:30:48.347,8.669415243683558,cockroach,100,6003,right,1066.0,637.0,reptilearn4,20044,"[-106.05041225596563, -2.788407463528074]",False,2.9120899077965525,-151.03484265091993,2023-07-18,-106.05041225596563,-2.788407463528074
754360.0,PV99,circle,2023-07-18 14:30:55.830,8.674040018227986,cockroach,100,6004,right,974.0,671.0,reptilearn4,20044,"[-110.2293109308091, -10.116923528182383]",False,3.0385120479528673,-159.22148448407006,2023-07-18,-110.2293109308091,-10.116923528182383
754432.0,PV99,circle,2023-07-18 14:31:03.029,8.669595198479534,cockroach,100,6005,right,1006.0,652.0,reptilearn4,20044,"[-103.38699407924878, 0.6493448381384042]",False,2.838028962326437,-167.37519397224253,2023-07-18,-103.38699407924878,0.6493448381384042
900175.0,PV99,circle,2023-07-18 18:33:57.303,5.864849616798364,cockroach,100,6012,right,1050.0,740.0,reptilearn4,19967,"[-99.68239237800265, -30.77001013817255]",False,2.8636774729481242,-226.34686562474428,2023-07-18,-99.68239237800265,-30.77001013817255
900233.0,PV99,circle,2023-07-18 18:34:03.068,5.881435446891573,cockroach,100,6013,right,975.0,730.0,reptilearn4,19967,"[-75.27269022821213, 13.250582993610351]",False,2.098005465255117,-78.9721996081513,2023-07-18,-75.27269022821213,13.250582993610351
1475080.0,PV99,circle,2023-07-19 10:32:07.831,8.668126117601274,red_beetle,100,6036,right,926.0,663.0,reptilearn4,20100,"[-118.58183407445813, 7.8596670201931715]",False,3.0382098697002617,-126.29428775846623,2023-07-19,-118.58183407445813,7.8596670201931715
1475115.0,PV99,circle,2023-07-19 10:32:11.295,8.671046135406211,red_beetle,100,6037,right,989.0,664.0,reptilearn4,20100,"[-87.66261908219144, -0.6364641324526019]",False,2.406402315824173,-117.99291212119897,2023-07-19,-87.66261908219144,-0.6364641324526019
1475151.0,PV99,circle,2023-07-19 10:32:14.845,8.645475417783116,red_beetle,100,6062,right,1031.0,647.0,reptilearn4,20100,"[-87.02964150126013, 3.905025263652192]",False,2.3913673268984703,-126.29428775846623,2023-07-19,-87.02964150126013,3.905025263652192
1475189.0,PV99,circle,2023-07-19 10:32:18.647,8.669003858406606,red_beetle,100,6038,right,967.0,657.0,reptilearn4,20100,"[-107.40614209446244, 12.188562886166665]",False,2.745571707254561,-117.99291212119886,2023-07-19,-107.40614209446244,12.188562886166665
1475493.0,PV99,circle,2023-07-19 10:32:49.097,8.547694199597148,green_beetle,100,6039,right,1028.0,661.0,reptilearn4,20101,"[-107.86498996620128, -7.590532939832087]",False,2.9682161430895975,-134.5695414997681,2023-07-19,-107.86498996620128,-7.590532939832087
1475529.0,PV99,circle,2023-07-19 10:32:52.696,8.648265380323405,green_beetle,100,6040,right,1033.0,647.0,reptilearn4,20101,"[-95.17447965236886, 5.418139777566694]",False,2.616769470742687,-117.9929121211992,2023-07-19,-95.17447965236886,5.418139777566694
1475570.0,PV99,circle,2023-07-19 10:32:56.779,8.673219693183302,green_beetle,100,6041,right,820.0,630.0,reptilearn4,20101,"[-90.47392951718768, 14.977875464835861]",False,2.5173114769188953,-101.31866821851224,2023-07-19,-90.47392951718768,14.977875464835861
1475606.0,PV99,circle,2023-07-19 10:33:00.412,8.665200195896935,green_beetle,100,6063,right,812.0,626.0,reptilearn4,20101,"[-78.07127955929923, 13.577810815276749]",False,2.1752253017470022,-101.31866821851213,2023-07-19,-78.07127955929923,13.577810815276749
1511968.0,PV99,circle,2023-07-19 11:33:36.570,2.960009390921611,cockroach,100,6044,left,647.0,450.0,reptilearn4,20113,"[-30.12587786088909, 5.183157558150924]",True,0.9164649710410049,-45.21047191618504,2023-07-19,-30.12587786088909,5.183157558150924
1512990.0,PV99,circle,2023-07-19 11:35:18.804,2.9570390225202203,cockroach,100,6045,left,790.0,644.0,reptilearn4,20115,"[-69.2405148971194, 6.5448983837605965]",False,1.9091242330866602,-42.38985234171821,2023-07-19,-69.2405148971194,6.5448983837605965
1513001.0,PV99,circle,2023-07-19 11:35:19.870,2.935869252377894,cockroach,100,6064,left,985.0,653.0,reptilearn4,20115,"[-45.262139883733425, -15.710653549162203]",True,1.3151632582529387,-42.389852341718324,2023-07-19,-45.262139883733425,-15.710653549162203
1546829.0,PV99,circle,2023-07-19 12:31:42.697,5.858649631308032,red_beetle,100,6046,left,997.0,658.0,reptilearn4,20126,"[-55.598773679710916, -5.522708273435001]",True,1.5336970998621273,-84.56060425065516,2023-07-19,-55.598773679710916,-5.522708273435001
