,frame_id,left_ear_cam_x,left_ear_cam_y,left_ear_prob,mid_ears_cam_x,mid_ears_cam_y,mid_ears_prob,nose_cam_x,nose_cam_y,nose_prob,right_ear_cam_x,right_ear_cam_y,right_ear_prob,time,x,y,vx,vy,ax,ay,nose_x,nose_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,angle,bug_x,bug_y,dev_angle,bug_x_cm,block_id,animal_id,datetime,x_obs,strike_id,total_sec
10,5540,1052.1522216797,112.4518203735,0.9999078512,1062.9711914062,136.8376159668,0.9999101758000001,1134.8013916016,114.5459899902,0.9999423027000001,1073.7902832031,161.2234039307,0.9999125004,1684089104.362911,,,,,,,3.9142894072,47.6046944876,10.0147744121,46.983571859,9.3269225757,42.8911830903,3.5754950107,,,,,1436,PV91,2023-05-14 18:31:44.362910976,,,-0.816653056
11,5541,1052.1049804688,112.5326919556,0.9999113083000001,1062.8720703125,136.7970123291,0.9999078512,1134.7777099609,114.5518875122,0.9999421835000001,1073.6392822266,161.0613250732,0.9999043941,1684089104.379577,,,,,,,3.916254881,47.6038889381,10.0195848719,46.9757918056,9.3347654842,42.9036860012,3.5747534113,,,,,1436,PV91,2023-05-14 18:31:44.379576832,,,-0.7999872000000001
12,5542,1052.0876464844,112.5243606567,0.9999123812,1062.8239746094,136.7899932861,0.9999076724,1134.5809326172,114.6155700684,0.9999450445,1073.5603027344,161.0556335449,0.9999029636000001,1684089104.396244,,,,,,,3.932893686,47.5958200357,10.0206828612,46.9763955099,9.3402142266,42.9035436028,3.5744496911,,,,,1436,PV91,2023-05-14 18:31:44.396243968,,,-0.7833200640000001
13,5543,1052.1608886719,112.4557266235,0.9999104738000001,1062.8469238281,136.7743225098,0.9999063015,1134.6021728516,114.6258087158,0.9999458790000001,1073.5329589844,161.0929107666,0.9999021292,1684089104.41291,,,,,,,3.9314866448,47.5950914743,10.0142192716,46.9832934149,9.3427678028,42.9001798015,3.5741281104000002,,,,,1436,PV91,2023-05-14 18:31:44.412910080,,,-0.7666539520000001
14,5544,1052.0808105469,112.7175369263,0.9999196529000001,1062.7321777344,136.9146118164,0.999909997,1134.5609130859,114.6109695435,0.9999455214,1073.3835449219,161.1116943359,0.999900341,1684089104.429576,,,,,,,3.9343236743,47.596036891,10.0245835153,46.9587646702,9.3535695515,42.8974159814,3.5757047779,,,,,1436,PV91,2023-05-14 18:31:44.429575936,,,-0.749988096
15,5545,1052.1499023438,112.3250198364,0.999905467,1062.6320800781,136.6884460449,0.9998980165,1134.3892822266,114.5598983765,0.99994874,1073.1141357422,161.0518798828,0.9998905659,1684089104.446243,,,,,,,3.946415184,47.5989703267,10.0126932501,46.9950883356,9.3714624086,42.9003490525,3.57391539,,,,,1436,PV91,2023-05-14 18:31:44.446243072,,,-0.7333209600000001
16,5546,1052.2084960938,111.8974380493,0.9998819828000001,1062.5721435547,136.436050415,0.9998816848000001,1134.2293701172,114.5468826294,0.9999514818,1072.9357910156,160.9746704102,0.9998813868,1684089104.46291,,,,,,,3.9584581727,47.5984708854,10.0009288432,47.0345393441,9.382664756,42.9054666444,3.5714540509,,,,,1436,PV91,2023-05-14 18:31:44.462909952,,,-0.7166540800000001
17,5547,1052.2214355469,111.8742675781,0.999881506,1062.5059814453,136.5074768066,0.9998830557,1134.0731201172,114.4280166626,0.9999521971,1072.7905273438,161.1406707764,0.9998846054,1684089104.479576,,,,,,,3.9678199713,47.6079101258,9.9995863303,47.0367654566,9.3956725705,42.890303673700004,3.5739785752,,,,,1436,PV91,2023-05-14 18:31:44.479576064,,,-0.6999879680000001
18,5548,1052.0944824219,111.9992599487,0.9998856783000001,1062.4187011719,136.6767578125,0.9998877645,1133.8039550781,114.4015426636,0.9999547005,1072.7430419922,161.3542480469,0.9998898506,1684089104.496243,,,,,,,3.9879875087,47.6074981654,10.0109001371,47.0242453815,9.4026235798,42.8718989237,3.5768784973,,,,,1436,PV91,2023-05-14 18:31:44.496242944,,,-0.683321088
19,5549,1052.0822753906,111.9370498657,0.999879241,1062.3927001953,136.6016540527,0.9998828173000001,1133.7801513672,114.4110412598,0.9999551773,1072.703125,161.2662658691,0.9998863935000001,1684089104.512908,,,,,,,3.9900351328,47.606355699,10.0106739635,47.0298001613,9.4039294163,42.8790134982,3.5759036102,,,,,1436,PV91,2023-05-14 18:31:44.512908032,,,-0.6666560000000001
20,5550,1052.0712890625,111.9256591797,0.9998810291,1062.3718261719,136.5989379883,0.9998824,1133.7482910156,114.4535140991,0.9999555349,1072.6724853516,161.2722015381,0.9998837709,1684089104.529575,,,,,,,3.993455227,47.6020426583,10.011259096,47.0307392127,9.4061777371,42.8782708002,3.5754021273000003,,,,,1436,PV91,2023-05-14 18:31:44.529575168,,,-0.6499888640000001
21,5551,1052.0805664062,111.9498138428,0.9998832941,1062.3725585938,136.5878601074,0.9998825788000001,1133.7191162109,114.4829101562,0.9999556541000001,1072.6644287109,161.2258911133,0.9998818636000001,1684089104.546241,,,,,,,3.9963680218,47.5989803457,10.0110260179,47.0286226141,9.4059600259,42.8821171694,3.5750455536,,,,,1436,PV91,2023-05-14 18:31:44.546241024,,,-0.6333230080000001
22,5552,1052.0478515625,112.0245056152,0.9998838902,1062.3486328125,136.6436004639,0.9998844862,1133.6667480469,114.5105209351,0.9999552965,1072.6495361328,161.2626953125,0.9998850822,1684089104.562908,,,,,,,4.0010365217,47.5958386858,10.0146909683,47.0215283415,9.4076248937,42.8788935483,3.5754701764,,,,,1436,PV91,2023-05-14 18:31:44.562907904,,,-0.616656128
23,5553,1051.9732666016,112.080039978,0.9998874664,1062.3209228516,136.6695709229,0.9998865724,1133.7093505859,114.5006713867,0.9999545813,1072.6685791016,161.2590942383,0.9998856783000001,1684089104.579574,,,,,,,3.9975244516,47.5972154995,10.0210172558,47.0158044637,9.4062309965,42.879346305,3.575649116,,,,,1436,PV91,2023-05-14 18:31:44.579574016,,,-0.599990016
24,5554,1051.9123535156,112.1542053223,0.9998897314,1062.2744140625,136.7827453613,0.9998894334,1133.7259521484,114.5062026978,0.9999548197,1072.6364746094,161.4112701416,0.9998891354,1684089104.596241,,,,,,,3.9963667158,47.5968764939,10.0266963691,47.0085072509,9.4110625202,42.8662491698,3.5766390752,,,,,1436,PV91,2023-05-14 18:31:44.596240896,,,-0.5833231360000001
25,5555,1051.9118652344,112.240234375,0.9998943806,1062.3168945312,136.8639373779,0.9998948574000001,1133.7067871094,114.5128097534,0.9999552965,1072.7219238281,161.4876403809,0.9998953342,1684089104.612907,,,,,,,3.9979930401,47.5960534641,10.0282490466,47.0006744747,9.4063618668,42.8604741851,3.577712385,,,,,1436,PV91,2023-05-14 18:31:44.612907008,,,-0.5666570240000001
26,5556,1051.8341064453,112.2610473633,0.9998937845,1062.2384033203,136.8495635986,0.9998916388,1133.7432861328,114.5462722778,0.9999541044,1072.6427001953,161.438079834,0.9998894930000001,1684089104.629573,,,,,,,3.9959415034,47.5933165976,10.034192176,46.9980837053,9.4110804639,42.8640353149,3.5767561361,,,,,1436,PV91,2023-05-14 18:31:44.629573120,,,-0.5499909120000002
27,5557,1051.8793945312,112.1394577026,0.9998881817,1062.2497558594,136.8081054688,0.9998891950000001,1133.7087402344,114.556350708,0.9999549389000001,1072.6199951172,161.4767456055,0.9998902082000001,1684089104.646239,,,,,,,3.9988389905,47.5920028492,10.0287975722,47.0095556385,9.4133258278,42.8605926643,3.5762890972,,,,,1436,PV91,2023-05-14 18:31:44.646238976,,,-0.533325056
28,5558,1051.9393310547,112.068107605,0.9998857975000001,1062.31640625,136.7757415771,0.9998898506,1133.7185058594,114.5157852173,0.9999551773,1072.6936035156,161.4833679199,0.9998939037000001,1684089104.662906,,,,,,,3.997166414,47.595900901,10.0232403838,47.016586885,9.4082758828,42.8606113309,3.5765852569,,,,,1436,PV91,2023-05-14 18:31:44.662905856,,,-0.5166581760000001
29,5559,1051.8774414062,112.1486358643,0.9998885393,1062.2464599609,136.8151245117,0.9998892546,1133.7174072266,114.5432281494,0.9999548197,1072.6154785156,161.4816131592,0.9998899698,1684089104.679572,,,,,,,3.9978639534,47.5933242218,10.029098038,47.008701748,9.4137265866,42.8601470972,3.5764839169,,,,,1436,PV91,2023-05-14 18:31:44.679572224,,,-0.4999918080000001
30,5560,1051.8225097656,112.1803741455,0.9998881817,1062.2379150391,136.8162841797,0.9998895526,1133.7231445312,114.5494842529,0.9999542236000001,1072.6533203125,161.4522094727,0.9998909235000001,1684089104.696239,,,,,,,3.9975703273,47.5927992558,10.033593596,47.0053214645,9.4105720213,42.8629253195,3.5763873852,,,,,1436,PV91,2023-05-14 18:31:44.696239104,,,-0.4833249280000001
31,5561,1051.5728759766,112.2137298584,0.9998859167,1062.1491699219,136.9155578613,0.9998919964,1133.6988525391,114.5434875488,0.999953866,1072.7253417969,161.6173858643,0.9998980761,1684089104.712906,,,,,,,3.9993041197,47.5930993901,10.0520666343,47.000052071,9.4083207336,42.8495515146,3.5773428857000003,,,,,1436,PV91,2023-05-14 18:31:44.712905984,,,-0.4666580480000001
32,5562,1051.7432861328,112.162689209,0.9998855591,1062.1940917969,136.8526763916,0.9998895526,1133.6457519531,114.5429992676,0.9999548197,1072.6448974609,161.5426635742,0.9998935461,1684089104.729572,,,,,,,4.0033926686,47.592576702,10.0389582481,47.006222367,9.4126962519,42.8552260223,3.576982568,,,,,1436,PV91,2023-05-14 18:31:44.729572096,,,-0.4499919360000001
33,5563,1051.7169189453,112.1812973022,0.9998852015,1062.1669921875,136.9265441895,0.9998894334,1133.6077880859,114.5504302979,0.9999551773,1072.6169433594,161.6717834473,0.9998936653,1684089104.746238,,,,,,,4.0064798238,47.5914759478,10.0411781859,47.0042919955,9.4168422864,42.844111377,3.5777547911000003,,,,,1436,PV91,2023-05-14 18:31:44.746237952,,,-0.43332608000000006
34,5564,1051.5833740234,112.2595367432,0.9998885393,1062.1750488281,136.9225006104,0.9998939633,1133.5391845703,114.5188980103,0.9999548197,1072.7667236328,161.5854644775,0.9998993874000001,1684089104.762905,,,,,,,4.0110607043,47.5936886196,10.0521270016,46.9959782392,9.4048782727,42.852569902,3.5784029169,,,,,1436,PV91,2023-05-14 18:31:44.762904832,,,-0.4166592000000001
35,5565,1051.6999511719,112.1967391968,0.9998887777000001,1062.2286376953,136.8961639404,0.9998939633,1133.5811767578,114.6170578003,0.9999542236000001,1072.7573242188,161.5955810547,0.9998991489000001,1684089104.779571,,,,,,,4.010040224,47.5849624388,10.0426662566,47.0027362028,9.4057127453,42.8516417468,3.5769501895999998,,,,,1436,PV91,2023-05-14 18:31:44.779570944,,,-0.3999930880000001
36,5566,1051.6899414062,112.185295105,0.9998883009,1062.2296142578,136.9149169922,0.9998947382000001,1133.5654296875,114.6608505249,0.9999547005,1072.7692871094,161.6445465088,0.9999011755,1684089104.796237,,,,,,,4.0122440116,47.5806996126,10.0431766296,47.0036882306,9.4057016793,42.8476038353,3.5766895096,,,,,1436,PV91,2023-05-14 18:31:44.796237056,,,-0.3833269760000001
37,5567,1051.669921875,112.2098236084,0.9998878241,1062.21484375,136.9431152344,0.9998947978,1133.5463867188,114.6962432861,0.9999551773,1072.7598876953,161.6763916016,0.9999017715,1684089104.812904,,,,,,,4.0145190008,47.5771879477,10.0450496581,47.0012752754,9.4068971499,42.8448442152,3.5766058423000002,,,,,1436,PV91,2023-05-14 18:31:44.812903936,,,-0.36666009600000005
38,5568,1051.5511474609,112.2613830566,0.9998909235000001,1062.15234375,136.992767334,0.9998967648,1133.5148925781,114.7553863525,0.9999557734000001,1072.7536621094,161.7241668701,0.999902606,1684089104.82957,,,,,,,4.0182821291,47.5713239342,10.0544633351,46.9955225429,9.4081472103,42.8407640521,3.5763644699,,,,,1436,PV91,2023-05-14 18:31:44.829570048,,,-0.34999398400000004
39,5569,1051.6688232422,112.1982192993,0.9998879433000001,1062.1658935547,136.9224243164,0.9998924136,1133.5452880859,114.7206192017,0.9999554157,1072.6629638672,161.6466369629,0.9998968840000001,1684089104.846237,,,,,,,4.0151536866,47.5748992515,10.0449183875,47.0023216142,9.4131895864,42.8465943479,3.575911364,,,,,1436,PV91,2023-05-14 18:31:44.846236928,,,-0.3333271040000001
40,5570,1051.7443847656,112.0940475464,0.9998809099,1062.2075195312,136.8574829102,0.9998887181,1133.5388183594,114.665145874,0.9999554157,1072.6705322266,161.6209259033,0.9998965263,1684089104.862903,,,,,,,4.014392032,47.580013803,10.0376684186,47.012479812,9.412226906,42.8488228878,3.5759794722000002,,,,,1436,PV91,2023-05-14 18:31:44.862903040,,,-0.3166609920000001
41,5571,1051.8446044922,112.1000671387,0.9998832941,1062.2512207031,136.8419799805,0.9998888373,1133.5361328125,114.7437591553,0.9999551773,1072.6579589844,161.5839080811,0.9998943806,1684089104.879569,,,,,,,4.0163866054,47.57263862,10.0305948841,47.0128292185,9.4124770318,42.8518473444,3.5750337538,,,,,1436,PV91,2023-05-14 18:31:44.879569152,,,-0.2999948800000001
42,5572,1051.8540039062,112.092048645,0.9998832941,1062.2282714844,136.8326263428,0.9998876452000001,1133.5427246094,114.7666473389,0.9999555349,1072.6026611328,161.5731964111,0.9998919964,1684089104.896236,,,,,,,4.0163902911,47.5705699885,10.0297782557,47.0136436198,9.4161769926,42.8523173358,3.5745463574,,,,,1436,PV91,2023-05-14 18:31:44.896236032,,,-0.283328
43,5573,1051.7543945312,112.0777053833,0.9998794794,1062.1928710938,136.8337097168,0.9998862743,1133.6326904297,114.7574539185,0.9999541044,1072.6313476562,161.5897064209,0.9998930693,1684089104.912902,,,,,,,4.0092483898,47.5723930265,10.0366598016,47.0140561787,9.4144443266,42.8511491209,3.5742162107,,,,,1436,PV91,2023-05-14 18:31:44.912902144,,,-0.266661888
44,5574,1051.8077392578,112.069770813,0.9998810291,1062.2261962891,136.8428192139,0.9998878837,1133.7841796875,114.8789367676,0.9999529123,1072.6446533203,161.6158599854,0.9998947382000001,1684089104.929568,,,,,,,4.00031505,47.5626627229,10.0326971366,47.0152573746,9.413952486,42.8490467174,3.5724322742,,,,,1436,PV91,2023-05-14 18:31:44.929568000,,,-0.2499960320000001
45,5575,1051.7712402344,112.0575408936,0.999879837,1062.2036132812,136.8352203369,0.9998870492,1133.8939208984,114.9260787964,0.9999518394,1072.6358642578,161.6128997803,0.9998942614,1684089104.946235,,,,,,,3.9929231478,47.5594317369,10.035099349,47.016042943,9.4145172555,42.8492279197,3.5713091237,,,,,1436,PV91,2023-05-14 18:31:44.946234880,,,-0.23332915200000004
46,5576,1051.7169189453,112.0423431396,0.999876976,1062.1478271484,136.7886047363,0.9998829961000001,1133.9285888672,114.9073867798,0.9999519587000001,1072.5787353516,161.5348815918,0.9998890162,1684089104.962901,,,,,,,3.9898259039,47.5615500515,10.0387201194,47.0169396636,9.4172020757,42.855363754,3.5706950860999997,,,,,1436,PV91,2023-05-14 18:31:44.962900992,,,-0.21666304000000003
47,5577,1051.7690429688,111.9420928955,0.9998748302,1062.1904296875,136.7055969238,0.9998819828000001,1134.10546875,115.0625839233,0.9999498129000001,1072.6116943359,161.4690856934,0.9998891354,1684089104.979568,,,,,,,3.9796989704000003,47.5489448155,10.0332100085,47.0265336137,9.4137759803,42.8611750923,3.5673937808,,,,,1436,PV91,2023-05-14 18:31:44.979568128,,,-0.1999959040000001
48,5578,1051.8039550781,111.9107055664,0.9998748302,1062.2164306641,136.6751098633,0.9998819828000001,1134.2447509766,115.1612167358,0.9999482632000001,1072.62890625,161.4394989014,0.9998891354,1684089104.996234,,,,,,,3.9711960802,47.5412221785,10.030157637,47.0297042242,9.4120682105,42.8638061367,3.5654591551,,,,,1436,PV91,2023-05-14 18:31:44.996233984,,,-0.18333004800000008
49,5579,1051.7313232422,111.9062194824,0.9998716116,1062.1635742188,136.6432189941,0.9998787642,1134.2584228516,115.0976715088,0.9999476671,1072.595703125,161.3802185059,0.9998859167,1684089105.012901,,,,,,,3.9687013287,47.5473039921,10.0352809999,47.0294617761,9.413393782,42.8685489942,3.5656397248,,,,,1436,PV91,2023-05-14 18:31:45.012901120,,,-0.16666291200000005
50,5580,1051.8254394531,111.9879760742,0.9998784065,1062.1918945312,136.6938476562,0.9998813868,1134.3148193359,115.1527862549,0.9999471903,1072.5582275391,161.3997344971,0.999884367,1684089105.029567,,,,,,,3.965595893,47.5427601744,10.0299820824,47.0228612631,9.4163522549,42.8666078302,3.5654742796,,,,,1436,PV91,2023-05-14 18:31:45.029566976,,,-0.14999705600000002
51,5581,1051.8125,111.9706573486,0.9998766184000001,1062.1887207031,136.6989746094,0.9998810887,1134.4185791016,115.1431884766,0.9999465942,1072.5649414062,161.4272766113,0.9998855591,1684089105.046234,,,,,,,3.9573740881,47.5447666225,10.0306054861,47.0243228284,9.4163458966,42.8643359827,3.5652671174,,,,,1436,PV91,2023-05-14 18:31:45.046233856,,,-0.13333017600000008
52,5582,1051.7692871094,111.8978271484,0.9998705387000001,1062.1580810547,136.6625061035,0.9998773932,1134.5229492188,115.2089767456,0.9999456406,1072.546875,161.4272003174,0.9998842478000001,1684089105.0629,,,,,,,3.9508155119,47.5397403344,10.0324145961,47.0305661711,9.417615426,42.8642015261,3.5635773252,,,,,1436,PV91,2023-05-14 18:31:45.062899968,,,-0.11666406400000007
53,5583,1051.8063964844,111.8836975098,0.9998724461,1062.1647949219,136.6468200684,0.9998775125,1134.7158203125,115.3090209961,0.9999428988000001,1072.5231933594,161.4099273682,0.9998825788000001,1684089105.079566,,,,,,,3.9382065133,47.5324595837,10.0295031708,47.0321862516,9.4189821878,42.8654726532,3.5615559419,,,,,1436,PV91,2023-05-14 18:31:45.079566080,,,-0.09999795200000006
54,5584,1051.8377685547,111.943031311,0.9998753071,1062.140625,136.6692199707,0.999876678,1134.8464355469,115.4317016602,0.9999403954,1072.4436035156,161.3954162598,0.9998780489,1684089105.096233,,,,,,,3.9309077965,47.5224018036,10.0283039336,47.0270646688,9.4243124514,42.8660734387,3.5598312825000002,,,,,1436,PV91,2023-05-14 18:31:45.096232960,,,-0.083331072
55,5585,1051.7216796875,111.7375106812,0.9998614788000001,1062.08984375,136.559967041,0.9998701811,1134.8728027344,115.4354400635,0.9999406338000001,1072.4581298828,161.3824157715,0.9998788834000001,1684089105.112899,,,,,,,3.928962457,47.5223342508,10.0329888979,47.0447400116,9.4230740131,42.8672856454,3.5582257563,,,,,1436,PV91,2023-05-14 18:31:45.112899072,,,-0.0666649600000001
56,5586,1051.7945556641,111.8669967651,0.9998711348,1062.1267089844,136.6272125244,0.9998754263,1134.9093017578,115.5267791748,0.9999390841,1072.458984375,161.3874206543,0.9998797178000001,1684089105.129565,,,,,,,3.9282183749,47.5141956796,10.0300547026,47.0336010068,9.423103201,42.8668694306,3.5579304366,,,,,1436,PV91,2023-05-14 18:31:45.129564928,,,-0.04999910400000007
57,5587,1051.7678222656,111.7961807251,0.9998666048,1062.0986328125,136.6011505127,0.9998728037000001,1135.0014648438,115.5497131348,0.9999382496,1072.4293212891,161.4061126709,0.9998790026000001,1684089105.146232,,,,,,,3.9216193219,47.5130413032,10.0307185584,47.0398100098,9.4254994306,42.8650592057,3.5569290548,,,,,1436,PV91,2023-05-14 18:31:45.146231808,,,-0.03333222400000002
58,5588,1051.7794189453,111.6576919556,0.9998565912,1062.0864257812,136.5504760742,0.9998678565,1135.0607910156,115.5480804443,0.9999381304,1072.3935546875,161.4432678223,0.9998791218,1684089105.162898,,,,,,,3.9170064276,47.5138291029,10.0274361565,47.0525288215,9.428633797,42.8616425528,3.556083792,,,,,1436,PV91,2023-05-14 18:31:45.162898176,,,-0.016665856000000034
59,5589,1051.8050537109,111.7578811646,0.9998656511,1062.0938720703,136.6042938232,0.9998720288,1135.1486816406,115.5771102905,0.9999361038000001,1072.3826904297,161.4507141113,0.9998784065,1684089105.179564,,,,,,,3.9108926541,47.5120598675,10.0273716602,47.0436323425,9.4295239469,42.8609281,3.5561075036,1667.0,755.0,-156.22665080363632,51.349149999999995,1436,PV91,2023-05-14 18:31:45.179564032,121.66302657664824,,0.0
60,5590,1051.8270263672,111.7649688721,0.9998675585000001,1062.1096191406,136.6305541992,0.9998739362000001,1135.1873779297,115.6206588745,0.9999351501,1072.3922119141,161.4961242676,0.9998803139,1684089105.196232,,,,,,,3.9088934358,47.5084069468,10.0259258321,47.04318305,9.429623662000001,42.85717193,3.5558002526,1667.0,755.0,-156.21226126500332,51.349149999999995,1436,PV91,2023-05-14 18:31:45.196232192,121.7509306798806,,0.016668159999999932
61,5591,1051.8557128906,111.7298812866,0.9998626709,1062.1142578125,136.635269165,0.9998715520000001,1135.1960449219,115.5914611816,0.9999359846,1072.3728027344,161.5406646729,0.9998804331000001,1684089105.212897,,,,,,,3.9075590913,47.5112271714,10.0232482323,47.0466367408,9.4317356791,42.8532603488,3.5561726783000003,1663.0,755.0,-156.1667323171808,51.23935,1436,PV91,2023-05-14 18:31:45.212897024,121.63698556869117,,0.03333299199999995
62,5592,1051.9011230469,111.7761383057,0.9998698235000001,1062.1315917969,136.692779541,0.9998753667,1135.2828369141,115.6998596191,0.9999338388000001,1072.3621826172,161.6094207764,0.9998809099,1684089105.229564,,,,,,,3.9033172642,47.5020361758,10.0208133074,47.042830423,9.4336431616,42.8473754688,3.5552954374,1659.0,755.0,-156.05783674562974,51.129549999999995,1436,PV91,2023-05-14 18:31:45.229563904,121.89249400521823,,0.049999872
63,5593,1051.8975830078,111.748626709,0.9998685122000001,1062.1466064453,136.7073059082,0.9998764992,1135.2797851562,115.7271728516,0.9999331236000001,1072.3956298828,161.6659851074,0.9998844862,1684089105.24623,,,,,,,3.9041770553,47.4994522626,10.0205806724,47.0453046003,9.4322551499,42.8428664955,3.5551754419,1655.0,755.0,-155.9854717207306,51.01975,1436,PV91,2023-05-14 18:31:45.246229760,121.925941017754,,0.06666572799999992
64,5594,1051.896484375,111.6844024658,0.9998631477000001,1062.1219482422,136.685333252,0.9998727441,1135.2313232422,115.6987915039,0.9999341965,1072.3474121094,161.6862792969,0.9998823404,1684089105.262896,,,,,,,3.9072669853,47.5015840907,10.0195176472,47.0511451738,9.4359802766,42.8407765805,3.5553235902,1651.0,755.0,-155.9243785429135,50.909949999999995,1436,PV91,2023-05-14 18:31:45.262896128,121.88639042587309,,0.08333209600000002
65,5595,1051.8984375,111.6863327026,0.9998658895,1062.1258544922,136.6978302002,0.999874711,1135.1279296875,115.7891464233,0.9999324083000001,1072.3532714844,161.7093200684,0.9998835325000001,1684089105.279563,,,,,,,3.9173001021,47.4920424774,10.0194167523,47.0509858983,9.4359618788,42.8388784655,3.5547345315000003,1647.0,755.0,-155.82310153500976,50.80015,1436,PV91,2023-05-14 18:31:45.279563008,122.0637052656716,,0.09999897599999985
66,5596,1051.9404296875,111.6857223511,0.9998663664,1062.1643066406,136.7110290527,0.99987638,1135.1331787109,115.7538909912,0.9999331236000001,1072.3880615234,161.7363433838,0.9998863935000001,1684089105.296229,,,,,,,3.916088003,47.495389947,10.0163923257,47.0514196393,9.4339763308,42.8368712692,3.5554131268,1643.0,755.0,-155.79404604311222,50.690349999999995,1436,PV91,2023-05-14 18:31:45.296228864,121.85241683984856,,0.116664832
